Open,High,Low,Close,Adj Close,Volume,MA5,MA20,MA60,MA240
15745.66016,15792.7998,15717.91992,15755.36035,15755.36035,83180000,15867.39609,15960.06299,15587.31068,14968.58741
15759.59961,15930.30957,15759.59961,15884.57031,15884.57031,101470000,15839.2041,15956.20649,15594.53535,14978.75429
15884.05957,15917.95996,15836.4502,15875.25977,15875.25977,101490000,15819.63008,15951.16851,15602.43335,14990.35295
15876.57031,16173.04004,15808.91992,16167.96973,16167.96973,129620000,15884.51797,15961.21548,15616.32301,15002.22891
16162.50977,16194.71973,16121.54004,16179.08008,16179.08008,94980000,15972.44805,15975.12847,15631.42002,15014.02321
16178.57031,16287.83984,16178.57031,16221.13965,16221.13965,285190000,16065.60391,15985.68594,15646.30068,15025.78733
16225.25,16318.11035,16225.25,16294.61035,16294.61035,78930000,16147.61191,15997.17798,15663.57352,15037.742
16295.7002,16360.59961,16295.7002,16357.5498,16357.5498,33640000,16244.06992,16011.42847,15684.03818,15050.12767
16370.96973,16483,16370.96973,16479.88086,16479.88086,50160000,16306.45215,16031.78252,15705.50786,15062.39234
16486.36914,16529.00977,16461.23047,16478.41016,16478.41016,47230000,16366.31816,16050.83652,15727.92904,15074.86342
16484.50977,16504.34961,16476.86914,16504.28906,16504.28906,54220000,16422.94805,16071.73047,15753.05918,15087.28275
16512.38086,16588.25,16511.48047,16576.66016,16576.66016,78760000,16479.35801,16100.125,15778.12718,15098.91462
16572.16992,16573.07031,16416.49023,16441.34961,16441.34961,80960000,16496.11797,16126.46147,15803.21234,15110.40538
16456.89063,16518.74023,16439.30078,16469.99023,16469.99023,72770000,16494.13984,16155.47251,15831.43667,15121.42941
16474.03906,16532.99023,16405.51953,16425.09961,16425.09961,89380000,16483.47773,16185.652,15858.47199,15132.70279
16429.01953,16562.32031,16429.01953,16530.93945,16530.93945,81270000,16488.80781,16211.18896,15881.88647,15143.39762
16527.66016,16528.88086,16416.68945,16462.74023,16462.74023,103260000,16466.02383,16233.04946,15902.31364,15154.07608
16471.41016,16525.34961,16378.61035,16444.75977,16444.75977,83990000,16466.70586,16256.63096,15921.37197,15164.42037
16453.61914,16487.65039,16379.01953,16437.05078,16437.05078,85190000,16460.11797,16286.30698,15942.52266,15174.20171
16434.0293,16453.13086,16240.59961,16257.94043,16257.94043,111680000,16426.68613,16312.23252,15957.25783,15184.67371
16261.99023,16373.91992,16260.83008,16373.86035,16373.86035,98610000,16395.27031,16343.15752,15973.96133,15194.97433
16378.03027,16505.2793,16376.78027,16481.93945,16481.93945,101130000,16399.11016,16373.02598,15991.99948,15205.54487
16477.69922,16477.69922,16375.55957,16417.00977,16417.00977,87370000,16393.56016,16400.11348,16009.07964,15215.87513
16408.01953,16495.25977,16378.7998,16458.56055,16458.56055,184970000,16397.86211,16414.64302,16025.59465,15225.99146
16459.26953,16520.59961,16316.25,16414.43945,16414.43945,111570000,16429.16191,16426.41099,16042.2798,15236.1135
16420.48047,16453.49023,16332.98047,16373.33984,16373.33984,87470000,16429.05781,16434.021,16056.68197,15245.29842
16371.99023,16372.95996,16140.58008,16197.34961,16197.34961,100540000,16372.13984,16429.15796,16067.13312,15253.24788
16203.29004,16203.29004,15879.11035,15879.11035,15879.11035,141450000,16264.55996,16405.23599,16072.3028,15260.82779
15879.0498,15942.76953,15783.5498,15837.87988,15837.87988,127540000,16140.42383,16373.13594,16074.9283,15268.93466
15840.83984,15945.88965,15840.83984,15928.55957,15928.55957,89110000,16043.24785,16345.64341,16080.09163,15276.2905
15927.08008,15927.08008,15708.98047,15738.79004,15738.79004,109590000,15916.33789,16307.36846,16083.30897,15284.06904
15743.03027,15907.53027,15733.26953,15848.61035,15848.61035,92100000,15846.59004,16270.96597,16087.19331,15290.99896
15847.19043,15847.19043,15617.5498,15698.84961,15698.84961,137090000,15810.53789,16233.84097,16088.1888,15297.02087
15697.69043,15708.54004,15356.16992,15372.7998,15372.7998,151050000,15717.52188,16178.98145,16084.09847,15303.54012
15372.92969,15481.84961,15356.62012,15445.24023,15445.24023,124110000,15620.85801,16129.98848,16079.07114,15309.53871
15443,15478.20996,15340.69043,15440.23047,15440.23047,105130000,15561.14609,16075.45303,16076.50864,15317.22354
15443.83008,15632.08984,15443,15628.53027,15628.53027,106980000,15517.13008,16033.74253,16074.28781,15325.115
15630.63965,15798.50977,15625.53027,15794.08008,15794.08008,105780000,15536.17617,16001.20854,16074.47082,15332.30842
15793.62988,15801.79004,15733.69043,15801.79004,15801.79004,84110000,15621.97422,15969.44551,16075.32282,15340.39292
15804.16992,16027.19043,15803.40039,15994.76953,15994.76953,95930000,15731.88008,15956.28696,16078.20848,15348.20242
15993.04004,16036.55957,15928.75,15963.94043,15963.94043,77310000,15836.62207,15935.79097,16079.67049,15356.11812
15946.99023,16039.37012,15863.25,16027.58984,16027.58984,99470000,15916.43398,15913.07349,16080.76865,15364.03737
16018.08008,16175.5498,15985.38965,16154.38965,16154.38965,84060000,15988.4959,15899.94248,16083.74149,15371.67971
16153.96973,16167.33008,16107.04004,16130.40039,16130.40039,91250000,16054.21797,15883.53447,16086.46432,15378.80916
16126.23047,16225.71973,16031.66016,16040.55957,16040.55957,80560000,16063.37598,15864.84048,16088.79331,15386.04316
16044.15039,16161.63965,16006.58984,16133.23047,16133.23047,77720000,16097.23398,15852.83501,16090.84731,15392.9432
16135.91992,16191.91992,16093.7998,16103.2998,16103.2998,126580000,16112.37598,15848.13252,16091.48949,15400.26437
16102.26953,16300.04004,16102.26953,16207.13965,16207.13965,244580000,16122.92598,15864.53398,16093.73281,15407.44929
16207.33984,16254.25977,16147.25,16179.66016,16179.66016,99470000,16132.77793,15881.623,16095.51382,15414.36292
16180.36035,16252.34961,16155.86035,16198.41016,16198.41016,93980000,16164.34805,15895.11553,16097.19849,15421.69017
16197.7002,16276.28027,16159.80957,16272.65039,16272.65039,97640000,16192.23203,15921.80854,16100.30249,15429.48038
16273.23047,16398.94922,16226.08984,16321.70996,16321.70996,122110000,16235.91406,15945.46353,16105.51816,15436.61458
16321.70996,16321.70996,16071.25,16168.03027,16168.03027,92760000,16228.09219,15968.92256,16109.74167,15444.46521
16169.32031,16419.49023,16169.32031,16395.88086,16395.88086,96120000,16271.33633,16020.07661,16118.17686,15452.54308
16395.88086,16406.55078,16343.95996,16360.17969,16360.17969,73980000,16303.69023,16065.82358,16127.15469,15460.50083
16360.55957,16450.16992,16360.55957,16421.89063,16421.89063,75900000,16333.53828,16114.90659,16133.84953,15468.85488
16424.5293,16505.69922,16398.85938,16452.7207,16452.7207,80690000,16359.74043,16156.11611,16140.96937,15476.60083
16453.09961,16453.09961,16334.2002,16418.67969,16418.67969,68210000,16409.87031,16187.34609,16148.3952,15484.20538
16419.39063,16460.33008,16325.16992,16351.25,16351.25,78150000,16400.94414,16214.81909,16156.85719,15491.54513
16350.66992,16364.74023,16260.03027,16340.08008,16340.08008,77900000,16396.92422,16232.08462,16166.86803,15497.94529
16341.5498,16405.07031,16084.09961,16108.88965,16108.88965,86160000,16334.32402,16239.33208,16172.76019,15503.79388
16106.32031,16165.0498,16046.99023,16065.66992,16065.66992,85660000,16256.91387,16241.23608,16175.77852,15510.86417
16066.37012,16270.33984,16066.37012,16247.21973,16247.21973,88930000,16222.62188,16245.87759,16181.97785,15518.07284
16245.92969,16369.94043,16245.92969,16336.19043,16336.19043,79140000,16219.60996,16256.16709,16184.78153,15524.97667
16335.70996,16363.32031,16126.29004,16222.16992,16222.16992,90110000,16196.02793,16265.24761,16185.49969,15532.13321
16221.98047,16353.98047,16160.33008,16331.0498,16331.0498,91530000,16240.45996,16275.13857,16187.33153,15538.922
16332.69043,16456.44922,16290.79004,16302.76953,16302.76953,353670000,16287.87988,16285.11206,16187.46751,15545.06554
16303.28027,16380.50977,16215.55957,16276.69043,16276.69043,110620000,16293.77402,16288.5896,16186.11986,15551.32696
16279.2002,16407.17969,16279.2002,16367.87988,16367.87988,89110000,16300.11191,16298.00059,16184.25317,15557.17667
16370.70996,16466.03906,16268.99023,16268.99023,16268.99023,92770000,16309.47598,16301.52959,16180.76284,15564.11429
16268.66992,16300.94043,16191.79004,16264.23047,16264.23047,93650000,16296.11211,16301.10859,16176.76187,15570.64046
16267.76953,16414.85938,16267.76953,16323.05957,16323.05957,86370000,16300.17012,16301.17607,16172.53519,15578.30325
16324.21973,16480.84961,16324.21973,16457.66016,16457.66016,104510000,16336.36406,16315.65757,16172.80703,15586.61771
16458.05078,16565.73047,16457.59961,16532.60938,16532.60938,88010000,16369.30996,16322.49399,16173.85068,15595.05725
16532.80078,16588.18945,16506.59961,16573,16573,78120000,16430.11191,16333.13501,16176.31569,15603.413
16572.35938,16604.15039,16527.59961,16572.55078,16572.55078,77220000,16491.77598,16340.66802,16177.00921,15610.46822
16576.01953,16631.63086,16392.76953,16412.71094,16412.71094,104350000,16509.70625,16338.66753,16176.17539,15617.00809
16414.15039,16421.38086,16244.00977,16245.87012,16245.87012,116540000,16467.34824,16330.02705,16172.86056,15623.48868
16245.16016,16296.86035,16180.28027,16256.13965,16256.13965,98510000,16412.0543,16325.27153,16169.84538,15630.67463
16256.37012,16438.82031,16256.37012,16437.17969,16437.17969,91550000,16384.89023,16330.12651,16172.8327,15636.30576
16437.24023,16456.11914,16153.33984,16170.21973,16170.21973,112550000,16304.42402,16333.19302,16169.43869,15641.25138
16168.87012,16168.87012,16015.32031,16026.75,16026.75,119550000,16227.23184,16331.24702,16161.8522,15647.38593
16028.29004,16184.75977,16028.29004,16173.24023,16173.24023,90020000,16212.70586,16327.54805,16157.78937,15653.34834
16173.49023,16272.9502,16063.2002,16262.55957,16262.55957,97850000,16213.98984,16323.8665,16154.52269,15659.39371
16266.23047,16424.84961,16266.23047,16424.84961,16424.84961,94650000,16211.52383,16334.00049,16154.69619,15665.39225
16424.14063,16460.49023,16368.13965,16408.53906,16408.53906,136190000,16259.1877,16337.87495,16155.28285,15671.19663
16408.91992,16459.7793,16402.08008,16449.25,16449.25,79500000,16343.6877,16345.19897,16159.48118,15677.0685
16449.38086,16565.71094,16449.38086,16514.36914,16514.36914,84830000,16411.91348,16357.08291,16170.06883,15682.98112
16513.73047,16525.99023,16477.2793,16501.65039,16501.65039,76830000,16459.73164,16363.77144,16181.13167,15688.74429
16503.39063,16541.25977,16452.30078,16501.65039,16501.65039,80340000,16475.0918,16375.40444,16190.68319,15694.03504
16503.25977,16503.25977,16333.78027,16361.45996,16361.45996,90630000,16465.67598,16380.26592,16201.06102,15699.17458
16363.2002,16500.36914,16312.66016,16448.74023,16448.74023,105510000,16465.57402,16386.54995,16211.06318,15704.42325
16451.17969,16559.39063,16451.17969,16535.36914,16535.36914,71240000,16469.77402,16390.4354,16225.00518,15710.03833
16534.85938,16592.2793,16510.86914,16580.83984,16580.83984,92970000,16485.61191,16392.84692,16245.13918,15715.05695
16580.25977,16604.78906,16525.25,16558.86914,16558.86914,75630000,16497.05566,16392.14038,16263.69966,15719.96366
16562.33984,16620.06055,16488.31055,16512.89063,16512.89063,78910000,16527.3418,16389.15737,16281.57733,15724.72604
16509.75,16547.91992,16377.08984,16530.55078,16530.55078,70320000,16543.70391,16395.04937,16296.611,15729.28374
16529.84961,16529.84961,16399.99023,16401.01953,16401.01953,74340000,16516.83398,16402.80684,16306.72666,15734.38391
16401.66016,16522.93945,16357.34961,16518.53906,16518.53906,93870000,16504.37383,16415.92681,16318.67248,15739.58337
16518.16016,16622.94922,16502.00977,16550.9707,16550.9707,75620000,16502.79414,16421.61636,16327.9425,15744.47483
16551.23047,16588.76953,16498.71094,16583.33984,16583.33984,74980000,16516.88398,16442.27236,16338.26582,15750.27762
16584.82031,16704.83984,16584.82031,16695.4707,16695.4707,71550000,16549.86797,16475.7084,16349.39717,15756.07308
16695.91992,16735.50977,16695.91992,16715.43945,16715.43945,71340000,16612.75195,16502.81836,16358.748,15762.31641
16716.08008,16717.56055,16595,16613.9707,16613.9707,71970000,16631.83828,16520.38892,16366.8075,15767.28633
16613.51953,16622.90039,16397.46094,16446.81055,16446.81055,106610000,16611.00625,16521.48696,16373.57835,15772.76038
16447.32031,16498.99023,16414.32031,16491.31055,16491.31055,119330000,16592.60039,16525.62554,16379.54635,15779.224
16490.34961,16526.25977,16442.11914,16511.85938,16511.85938,82180000,16555.87813,16528.75601,16386.35568,15784.78104
16511.2207,16511.2207,16341.2998,16374.30957,16374.30957,75150000,16487.65215,16521.75303,16389.14185,15790.13496
16376.16992,16544.59961,16376.16992,16533.06055,16533.06055,76730000,16471.47012,16523.32354,16395.03185,15795.57033
16532.74023,16565.39063,16489.60938,16543.08008,16543.08008,59250000,16490.72402,16525.39502,16400.77635,15801.75471
16544.49023,16613.07031,16544.49023,16606.26953,16606.26953,61340000,16513.71582,16537.6355,16406.33667,15808.75583
16607.41992,16688.68945,16607.41992,16675.5,16675.5,80870000,16546.44395,16548.97349,16412.23317,15814.82708
16674.98047,16674.98047,16620.2207,16633.17969,16633.17969,62480000,16598.21797,16553.86401,16419.98566,15821.61275
16637.74023,16698.74023,16620.42969,16698.74023,16698.74023,55500000,16631.35391,16559.75903,16425.03332,15828.01825
16697.33008,16721.2207,16648.84961,16717.16992,16717.16992,105190000,16666.17188,16567.67407,16430.98315,15833.95742
16716.84961,16756.64063,16682.07031,16743.63086,16743.63086,57560000,16693.64414,16579.21108,16436.34549,15840.66637
16736.69922,16736.69922,16690.00977,16722.33984,16722.33984,67830000,16703.01211,16588.80054,16440.83914,15848.91308
16720,16742.91016,16673.65039,16737.5293,16737.5293,65570000,16723.88203,16605.62603,16446.1533,15857.39937
16739.14063,16845.81055,16709.94922,16836.10938,16836.10938,70460000,16751.35586,16621.50454,16454.23429,15866.8357
16839.64063,16924.2793,16839.64063,16924.2793,16924.2793,80530000,16792.77773,16640.16997,16463.97095,15875.93066
16926.08008,16970.16992,16912.91992,16943.09961,16943.09961,67130000,16832.67148,16658.15796,16477.87445,15884.41307
16940.40039,16946.33984,16897.43945,16945.91992,16945.91992,64560000,16877.3875,16670.68042,16492.54528,15891.99387
16943.16016,16943.16016,16821.84961,16843.88086,16843.88086,61860000,16898.65781,16677.10249,16502.48963,15899.59633
16840.48047,16841.57031,16703.73047,16734.18945,16734.18945,72560000,16878.27383,16683.11343,16509.12295,15907.09958
16734.64063,16787.89063,16718.59961,16775.74023,16775.74023,95220000,16848.56602,16699.55991,16518.34912,15914.80208
16765.56055,16802.14063,16722.85938,16781.00977,16781.00977,77900000,16816.14805,16714.04487,16525.84845,15922.38591
16779.21094,16823.55078,16732.91016,16808.49023,16808.49023,63530000,16788.66211,16728.87642,16534.27713,15929.76416
16806.11914,16911.41016,16755.28906,16906.61914,16906.61914,73720000,16801.20977,16755.49189,16544.77594,15936.83403
16909.90039,16923.42969,16858.88086,16921.46094,16921.46094,80220000,16838.66406,16774.91191,16554.00229,15943.69545
16920.61914,16978.01953,16920.61914,16947.08008,16947.08008,247350000,16872.93203,16795.11191,16565.30379,15950.55212
16946.5,16954.26953,16896.08984,16937.25977,16937.25977,63640000,16904.18203,16811.66143,16576.52095,15956.20716
16934.61914,16969.69922,16805.23047,16818.13086,16818.13086,80220000,16906.11016,16818.79297,16584.77214,15962.05387
16817.67969,16883.53906,16799.41016,16867.50977,16867.50977,73920000,16898.28828,16830.50947,16591.60296,15967.72833
16866.81055,16872.51953,16746.08984,16846.13086,16846.13086,63650000,16883.22227,16837.879,16596.82832,15973.56163
16846.90039,16862.73047,16773.83984,16851.83984,16851.83984,137690000,16864.17422,16844.6125,16601.47565,15979.21196
16852.49023,16871.26953,16801.93945,16826.59961,16826.59961,90360000,16842.04219,16848.76094,16605.7098,15985.07667
16828.5293,16998.69922,16828.5293,16956.07031,16956.07031,74050000,16869.63008,16860.44746,16614.76579,15991.04542
16949.71094,16986.63086,16949.71094,16976.24023,16976.24023,57840000,16891.37617,16872.38301,16626.93862,15997.39004
16979,17074.65039,16979,17068.25977,17068.25977,66800000,16935.80195,16883.99053,16640.47396,16003.45867
17063.83008,17063.83008,16992.44922,17024.21094,17024.21094,61480000,16970.27617,16888.98711,16650.25781,16009.14358
17022.08984,17022.08984,16874.78906,16906.61914,16906.61914,75250000,16986.28008,16887.16309,16662.53114,16015.10191
16916.83008,16998.94922,16913.81055,16985.60938,16985.60938,67120000,16992.18789,16889.14756,16678.51213,16020.75291
16980.34961,16980.34961,16805.38086,16915.07031,16915.07031,67510000,16979.95391,16892.70703,16690.87596,16026.67725
16918.31055,16949.46094,16860.30078,16943.81055,16943.81055,61000000,16955.06406,16903.18809,16702.23014,16033.07238
16950.92969,17088.42969,16950.92969,17055.41992,17055.41992,60570000,16961.30586,16917.17207,16712.73965,16039.57712
